image_number,age_group_original,age_group_binned,age_group_confidence,gender,gender_confidence,aligned_path
34068,50-69,50-69,0.6544,male,1.0,aligned_faces\34068.png
34069,40-49,40-49,1.0,male,1.0,aligned_faces\34069.png
34070,20-29,20-29,0.6633,female,1.0,aligned_faces\34070.png
34071,20-29,20-29,0.6861,male,1.0,aligned_faces\34071.png
34072,20-29,20-29,1.0,male,1.0,aligned_faces\34072.png
34073,3-6,0-5,1.0,female,1.0,aligned_faces\34073.png
34074,30-39,30-39,0.5362,female,1.0,aligned_faces\34074.png
34075,20-29,20-29,0.6757,female,1.0,aligned_faces\34075.png
34076,40-49,40-49,0.3419,female,1.0,aligned_faces\34076.png
34077,10-14,6-12,0.6651,male,1.0,aligned_faces\34077.png
34078,30-39,30-39,1.0,male,1.0,aligned_faces\34078.png
34079,50-69,50-69,1.0,female,1.0,aligned_faces\34079.png
34080,40-49,40-49,0.343,male,1.0,aligned_faces\34080.png
34081,20-29,20-29,1.0,female,1.0,aligned_faces\34081.png
34082,20-29,20-29,1.0,female,1.0,aligned_faces\34082.png
34083,40-49,40-49,0.7021,male,1.0,aligned_faces\34083.png
34084,15-19,13-19,0.3417,male,1.0,aligned_faces\34084.png
34085,20-29,20-29,0.6456,female,1.0,aligned_faces\34085.png
34086,15-19,13-19,0.652,male,1.0,aligned_faces\34086.png
34087,20-29,20-29,0.6657,male,1.0,aligned_faces\34087.png
34088,30-39,30-39,0.6799,male,1.0,aligned_faces\34088.png
34089,40-49,40-49,1.0,male,1.0,aligned_faces\34089.png
34090,20-29,20-29,1.0,female,1.0,aligned_faces\34090.png
34091,10-14,6-12,0.6291,female,1.0,aligned_faces\34091.png
34092,20-29,20-29,0.6733,male,1.0,aligned_faces\34092.png
34093,15-19,13-19,0.3822,male,1.0,aligned_faces\34093.png
34094,30-39,30-39,0.6712,male,1.0,aligned_faces\34094.png
34095,30-39,30-39,0.6838,male,1.0,aligned_faces\34095.png
34096,40-49,40-49,1.0,female,1.0,aligned_faces\34096.png
34097,20-29,20-29,0.7016,female,1.0,aligned_faces\34097.png
34098,0-2,0-5,1.0,male,1.0,aligned_faces\34098.png
34099,40-49,40-49,0.6658,male,1.0,aligned_faces\34099.png
34100,0-2,0-5,0.6635,male,1.0,aligned_faces\34100.png
34101,30-39,30-39,0.6623,male,1.0,aligned_faces\34101.png
34102,3-6,0-5,1.0,male,1.0,aligned_faces\34102.png
34103,30-39,30-39,0.6787,female,1.0,aligned_faces\34103.png
34104,3-6,0-5,1.0,female,1.0,aligned_faces\34104.png
34105,20-29,20-29,1.0,female,1.0,aligned_faces\34105.png
34106,20-29,20-29,0.655,male,1.0,aligned_faces\34106.png
34107,40-49,40-49,0.3489,male,1.0,aligned_faces\34107.png
34108,3-6,0-5,1.0,male,1.0,aligned_faces\34108.png
34109,20-29,20-29,0.6769,male,1.0,aligned_faces\34109.png
34110,30-39,30-39,0.68,female,1.0,aligned_faces\34110.png
34111,40-49,40-49,0.6416,female,1.0,aligned_faces\34111.png
34112,7-9,6-12,0.6579,female,1.0,aligned_faces\34112.png
34113,40-49,40-49,0.6559,male,1.0,aligned_faces\34113.png
34114,30-39,30-39,1.0,female,1.0,aligned_faces\34114.png
34115,20-29,20-29,1.0,male,1.0,aligned_faces\34115.png
34116,50-69,50-69,0.3545,male,1.0,aligned_faces\34116.png
34117,20-29,20-29,1.0,female,1.0,aligned_faces\34117.png
34118,20-29,20-29,1.0,female,1.0,aligned_faces\34118.png
34119,30-39,30-39,0.6917,male,1.0,aligned_faces\34119.png
34120,70-120,70+,0.6936,female,1.0,aligned_faces\34120.png
34121,30-39,30-39,0.6503,male,1.0,aligned_faces\34121.png
34122,40-49,40-49,0.6698,female,1.0,aligned_faces\34122.png
34123,30-39,30-39,0.6535,male,1.0,aligned_faces\34123.png
34124,7-9,6-12,0.3612,female,1.0,aligned_faces\34124.png
34125,30-39,30-39,0.6474,male,1.0,aligned_faces\34125.png
34126,3-6,0-5,0.6668,female,1.0,aligned_faces\34126.png
34127,30-39,30-39,0.6765,male,1.0,aligned_faces\34127.png
34128,0-2,0-5,0.6495,female,0.6495,aligned_faces\34128.png
34129,30-39,30-39,0.3411,female,1.0,aligned_faces\34129.png
34130,20-29,20-29,1.0,female,1.0,aligned_faces\34130.png
34131,40-49,40-49,0.345,male,1.0,aligned_faces\34131.png
34132,15-19,13-19,0.6684,male,1.0,aligned_faces\34132.png
34133,7-9,6-12,0.6626,male,0.6626,aligned_faces\34133.png
34134,20-29,20-29,1.0,male,1.0,aligned_faces\34134.png
34135,40-49,40-49,0.3723,female,1.0,aligned_faces\34135.png
34136,40-49,40-49,0.6675,male,1.0,aligned_faces\34136.png
34137,30-39,30-39,0.3429,male,1.0,aligned_faces\34137.png
34138,40-49,40-49,0.6975,male,1.0,aligned_faces\34138.png
34139,15-19,13-19,0.6696,female,1.0,aligned_faces\34139.png
34140,20-29,20-29,1.0,male,1.0,aligned_faces\34140.png
34141,30-39,30-39,0.6553,male,1.0,aligned_faces\34141.png
34142,70-120,70+,1.0,female,1.0,aligned_faces\34142.png
34143,40-49,40-49,0.6689,female,1.0,aligned_faces\34143.png
34144,0-2,0-5,0.6585,female,1.0,aligned_faces\34144.png
34145,30-39,30-39,0.6844,female,1.0,aligned_faces\34145.png
34146,50-69,50-69,0.6815,male,1.0,aligned_faces\34146.png
34147,40-49,40-49,0.6773,female,1.0,aligned_faces\34147.png
34148,20-29,20-29,0.3983,female,1.0,aligned_faces\34148.png
34149,20-29,20-29,1.0,female,1.0,aligned_faces\34149.png
34150,70-120,70+,0.677,female,1.0,aligned_faces\34150.png
34151,3-6,0-5,1.0,male,1.0,aligned_faces\34151.png
34152,30-39,30-39,0.6633,female,1.0,aligned_faces\34152.png
34153,50-69,50-69,0.6486,female,1.0,aligned_faces\34153.png
34154,20-29,20-29,1.0,female,1.0,aligned_faces\34154.png
34155,50-69,50-69,0.3519,female,1.0,aligned_faces\34155.png
34156,50-69,50-69,0.6577,male,1.0,aligned_faces\34156.png
34157,0-2,0-5,0.6885,female,0.6885,aligned_faces\34157.png
34158,50-69,50-69,0.5032,female,1.0,aligned_faces\34158.png
34159,30-39,30-39,0.6717,male,0.6717,aligned_faces\34159.png
34160,20-29,20-29,1.0,female,1.0,aligned_faces\34160.png
34161,50-69,50-69,1.0,female,1.0,aligned_faces\34161.png
34162,30-39,30-39,0.6692,male,1.0,aligned_faces\34162.png
34163,3-6,0-5,1.0,male,1.0,aligned_faces\34163.png
34164,20-29,20-29,1.0,female,1.0,aligned_faces\34164.png
34165,50-69,50-69,1.0,female,1.0,aligned_faces\34165.png
34166,40-49,40-49,1.0,male,1.0,aligned_faces\34166.png
34167,30-39,30-39,0.6456,male,1.0,aligned_faces\34167.png
34168,30-39,30-39,1.0,male,0.6611,aligned_faces\34168.png
34169,10-14,6-12,0.6971,female,1.0,aligned_faces\34169.png
34170,50-69,50-69,1.0,male,1.0,aligned_faces\34170.png
34171,40-49,40-49,0.6421,male,1.0,aligned_faces\34171.png
34172,20-29,20-29,0.6698,male,1.0,aligned_faces\34172.png
34173,40-49,40-49,1.0,male,1.0,aligned_faces\34173.png
34174,20-29,20-29,1.0,male,0.6537,aligned_faces\34174.png
34175,30-39,30-39,0.664,male,1.0,aligned_faces\34175.png
34176,50-69,50-69,1.0,male,1.0,aligned_faces\34176.png
34177,30-39,30-39,0.6407,female,1.0,aligned_faces\34177.png
34178,10-14,6-12,0.6656,female,1.0,aligned_faces\34178.png
34179,20-29,20-29,1.0,female,1.0,aligned_faces\34179.png
34180,10-14,6-12,0.6961,male,1.0,aligned_faces\34180.png
34181,20-29,20-29,0.6675,female,1.0,aligned_faces\34181.png
34182,50-69,50-69,0.6599,male,1.0,aligned_faces\34182.png
34183,30-39,30-39,0.6687,female,1.0,aligned_faces\34183.png
34184,20-29,20-29,0.6661,male,1.0,aligned_faces\34184.png
34185,10-14,6-12,0.6683,female,1.0,aligned_faces\34185.png
34186,50-69,50-69,0.6434,male,1.0,aligned_faces\34186.png
34187,15-19,13-19,0.6455,female,1.0,aligned_faces\34187.png
34188,70-120,70+,0.6285,male,1.0,aligned_faces\34188.png
34189,7-9,6-12,0.6943,male,1.0,aligned_faces\34189.png
34190,50-69,50-69,0.6838,female,1.0,aligned_faces\34190.png
34191,20-29,20-29,0.6818,male,1.0,aligned_faces\34191.png
34192,30-39,30-39,0.686,female,1.0,aligned_faces\34192.png
34193,10-14,6-12,0.5262,male,1.0,aligned_faces\34193.png
34194,30-39,30-39,0.6679,male,1.0,aligned_faces\34194.png
34195,0-2,0-5,1.0,female,1.0,aligned_faces\34195.png
34196,20-29,20-29,1.0,female,1.0,aligned_faces\34196.png
34197,30-39,30-39,1.0,female,0.6676,aligned_faces\34197.png
34198,30-39,30-39,1.0,male,1.0,aligned_faces\34198.png
34199,15-19,13-19,0.6352,male,1.0,aligned_faces\34199.png
34200,20-29,20-29,1.0,female,1.0,aligned_faces\34200.png
34201,30-39,30-39,0.6852,male,1.0,aligned_faces\34201.png
34202,50-69,50-69,0.6322,male,1.0,aligned_faces\34202.png
34203,30-39,30-39,0.6816,female,1.0,aligned_faces\34203.png
34204,30-39,30-39,0.654,male,1.0,aligned_faces\34204.png
34205,40-49,40-49,1.0,male,0.6903,aligned_faces\34205.png
34206,15-19,13-19,0.6884,female,1.0,aligned_faces\34206.png
34207,3-6,0-5,0.6707,male,1.0,aligned_faces\34207.png
34208,10-14,6-12,0.6813,female,1.0,aligned_faces\34208.png
34209,30-39,30-39,0.6856,male,1.0,aligned_faces\34209.png
34210,3-6,0-5,1.0,male,1.0,aligned_faces\34210.png
34211,10-14,6-12,0.3456,female,1.0,aligned_faces\34211.png
34212,20-29,20-29,0.6092,female,1.0,aligned_faces\34212.png
34213,40-49,40-49,1.0,female,1.0,aligned_faces\34213.png
34214,40-49,40-49,1.0,male,1.0,aligned_faces\34214.png
34215,30-39,30-39,1.0,male,1.0,aligned_faces\34215.png
34216,30-39,30-39,0.6395,male,1.0,aligned_faces\34216.png
34217,3-6,0-5,0.6557,female,1.0,aligned_faces\34217.png
34218,50-69,50-69,0.6516,male,1.0,aligned_faces\34218.png
34219,0-2,0-5,0.6975,female,1.0,aligned_faces\34219.png
34220,30-39,30-39,0.6537,female,1.0,aligned_faces\34220.png
34221,50-69,50-69,1.0,male,1.0,aligned_faces\34221.png
34222,30-39,30-39,0.6826,male,1.0,aligned_faces\34222.png
34223,40-49,40-49,0.3928,male,1.0,aligned_faces\34223.png
34224,3-6,0-5,0.6758,female,1.0,aligned_faces\34224.png
34225,3-6,0-5,1.0,female,1.0,aligned_faces\34225.png
34226,40-49,40-49,0.6456,female,1.0,aligned_faces\34226.png
34227,40-49,40-49,0.6151,female,1.0,aligned_faces\34227.png
34228,30-39,30-39,0.6682,female,1.0,aligned_faces\34228.png
34229,0-2,0-5,1.0,female,0.6716,aligned_faces\34229.png
34230,10-14,6-12,0.6396,male,1.0,aligned_faces\34230.png
34231,10-14,6-12,1.0,female,1.0,aligned_faces\34231.png
34232,20-29,20-29,1.0,female,1.0,aligned_faces\34232.png
34233,15-19,13-19,1.0,female,1.0,aligned_faces\34233.png
34234,15-19,13-19,1.0,female,1.0,aligned_faces\34234.png
34235,30-39,30-39,1.0,male,1.0,aligned_faces\34235.png
34236,0-2,0-5,1.0,male,0.7055,aligned_faces\34236.png
34237,20-29,20-29,0.6827,female,1.0,aligned_faces\34237.png
34238,15-19,13-19,0.3655,male,1.0,aligned_faces\34238.png
34239,40-49,40-49,0.6841,female,1.0,aligned_faces\34239.png
34240,15-19,13-19,0.6555,male,1.0,aligned_faces\34240.png
34241,30-39,30-39,0.6734,female,1.0,aligned_faces\34241.png
34242,10-14,6-12,0.3625,female,1.0,aligned_faces\34242.png
34243,40-49,40-49,0.6658,male,1.0,aligned_faces\34243.png
34244,30-39,30-39,0.6689,female,0.6689,aligned_faces\34244.png
34245,40-49,40-49,0.6506,female,1.0,aligned_faces\34245.png
34246,20-29,20-29,1.0,female,0.6893,aligned_faces\34246.png
34247,0-2,0-5,1.0,female,1.0,aligned_faces\34247.png
34248,20-29,20-29,0.6713,female,1.0,aligned_faces\34248.png
34249,20-29,20-29,0.6668,female,1.0,aligned_faces\34249.png
34250,50-69,50-69,0.3417,female,1.0,aligned_faces\34250.png
34251,20-29,20-29,1.0,female,1.0,aligned_faces\34251.png
34252,30-39,30-39,1.0,male,1.0,aligned_faces\34252.png
34253,3-6,0-5,1.0,female,1.0,aligned_faces\34253.png
34254,10-14,6-12,0.3591,male,1.0,aligned_faces\34254.png
34255,3-6,0-5,1.0,female,1.0,aligned_faces\34255.png
34256,40-49,40-49,1.0,male,1.0,aligned_faces\34256.png
34257,30-39,30-39,0.6735,female,1.0,aligned_faces\34257.png
34258,3-6,0-5,1.0,female,1.0,aligned_faces\34258.png
34259,40-49,40-49,1.0,female,1.0,aligned_faces\34259.png
34260,30-39,30-39,0.6886,female,1.0,aligned_faces\34260.png
34261,15-19,13-19,0.675,female,1.0,aligned_faces\34261.png
34262,30-39,30-39,0.6813,female,1.0,aligned_faces\34262.png
34263,30-39,30-39,0.6632,male,1.0,aligned_faces\34263.png
34264,7-9,6-12,1.0,male,1.0,aligned_faces\34264.png
34265,20-29,20-29,0.6634,female,1.0,aligned_faces\34265.png
34266,40-49,40-49,1.0,female,1.0,aligned_faces\34266.png
34267,3-6,0-5,1.0,female,1.0,aligned_faces\34267.png
34268,7-9,6-12,1.0,female,1.0,aligned_faces\34268.png
34269,40-49,40-49,0.6759,female,1.0,aligned_faces\34269.png
34270,10-14,6-12,1.0,female,1.0,aligned_faces\34270.png
34271,7-9,6-12,0.37,male,1.0,aligned_faces\34271.png
34272,30-39,30-39,0.6681,male,1.0,aligned_faces\34272.png
34273,7-9,6-12,0.3372,female,1.0,aligned_faces\34273.png
34274,30-39,30-39,0.6461,male,1.0,aligned_faces\34274.png
34275,3-6,0-5,1.0,male,1.0,aligned_faces\34275.png
34276,20-29,20-29,0.6572,female,1.0,aligned_faces\34276.png
34277,30-39,30-39,0.6545,female,1.0,aligned_faces\34277.png
34278,0-2,0-5,0.694,female,1.0,aligned_faces\34278.png
34279,50-69,50-69,1.0,male,1.0,aligned_faces\34279.png
34280,50-69,50-69,0.6546,male,1.0,aligned_faces\34280.png
34281,0-2,0-5,0.6483,female,0.6483,aligned_faces\34281.png
34282,30-39,30-39,0.6976,female,1.0,aligned_faces\34282.png
34283,7-9,6-12,0.6832,male,1.0,aligned_faces\34283.png
34284,40-49,40-49,0.3443,male,1.0,aligned_faces\34284.png
34285,15-19,13-19,0.6425,female,1.0,aligned_faces\34285.png
34286,20-29,20-29,0.6659,male,1.0,aligned_faces\34286.png
34287,40-49,40-49,0.6564,male,1.0,aligned_faces\34287.png
34288,3-6,0-5,1.0,female,1.0,aligned_faces\34288.png
34289,50-69,50-69,1.0,male,1.0,aligned_faces\34289.png
34290,30-39,30-39,0.645,male,0.645,aligned_faces\34290.png
34291,0-2,0-5,1.0,male,0.6569,aligned_faces\34291.png
34292,3-6,0-5,1.0,male,1.0,aligned_faces\34292.png
34293,20-29,20-29,1.0,female,1.0,aligned_faces\34293.png
34294,20-29,20-29,1.0,female,1.0,aligned_faces\34294.png
34295,30-39,30-39,0.655,female,1.0,aligned_faces\34295.png
34296,3-6,0-5,0.671,female,0.671,aligned_faces\34296.png
34297,20-29,20-29,1.0,female,1.0,aligned_faces\34297.png
34298,20-29,20-29,1.0,female,1.0,aligned_faces\34298.png
34299,20-29,20-29,1.0,female,1.0,aligned_faces\34299.png
34300,30-39,30-39,1.0,female,1.0,aligned_faces\34300.png
34301,20-29,20-29,0.6663,male,1.0,aligned_faces\34301.png
34302,40-49,40-49,0.6473,female,1.0,aligned_faces\34302.png
34303,7-9,6-12,0.7011,male,1.0,aligned_faces\34303.png
34304,20-29,20-29,0.6622,male,1.0,aligned_faces\34304.png
34305,50-69,50-69,0.6845,female,1.0,aligned_faces\34305.png
34306,30-39,30-39,0.6847,female,1.0,aligned_faces\34306.png
34307,20-29,20-29,0.6809,female,0.639,aligned_faces\34307.png
34308,30-39,30-39,0.3424,female,0.6576,aligned_faces\34308.png
34309,3-6,0-5,0.6727,male,1.0,aligned_faces\34309.png
34310,3-6,0-5,0.6854,female,1.0,aligned_faces\34310.png
34311,10-14,6-12,0.6264,male,0.7027,aligned_faces\34311.png
34312,15-19,13-19,1.0,female,1.0,aligned_faces\34312.png
34313,70-120,70+,0.6383,male,1.0,aligned_faces\34313.png
34314,20-29,20-29,0.6872,male,1.0,aligned_faces\34314.png
34315,40-49,40-49,0.6821,female,1.0,aligned_faces\34315.png
34316,20-29,20-29,1.0,male,1.0,aligned_faces\34316.png
34317,50-69,50-69,0.6774,female,1.0,aligned_faces\34317.png
34318,20-29,20-29,0.7081,female,1.0,aligned_faces\34318.png
34319,20-29,20-29,0.6674,male,1.0,aligned_faces\34319.png
34320,40-49,40-49,1.0,female,1.0,aligned_faces\34320.png
34321,20-29,20-29,0.6369,female,1.0,aligned_faces\34321.png
34322,3-6,0-5,1.0,female,1.0,aligned_faces\34322.png
34323,20-29,20-29,0.6499,female,1.0,aligned_faces\34323.png
34324,50-69,50-69,0.6638,male,1.0,aligned_faces\34324.png
34325,15-19,13-19,1.0,male,1.0,aligned_faces\34325.png
34326,50-69,50-69,0.6667,female,1.0,aligned_faces\34326.png
34327,40-49,40-49,0.3485,male,1.0,aligned_faces\34327.png
34328,30-39,30-39,0.3513,male,1.0,aligned_faces\34328.png
34329,30-39,30-39,0.6639,female,1.0,aligned_faces\34329.png
34330,50-69,50-69,0.6781,female,1.0,aligned_faces\34330.png
34331,50-69,50-69,0.6472,male,1.0,aligned_faces\34331.png
34332,50-69,50-69,1.0,female,1.0,aligned_faces\34332.png
34333,3-6,0-5,0.6562,female,1.0,aligned_faces\34333.png
34334,30-39,30-39,0.6895,female,1.0,aligned_faces\34334.png
34335,50-69,50-69,0.3611,male,1.0,aligned_faces\34335.png
34336,3-6,0-5,0.6436,male,1.0,aligned_faces\34336.png
34337,20-29,20-29,0.6738,female,1.0,aligned_faces\34337.png
34338,20-29,20-29,0.6831,female,1.0,aligned_faces\34338.png
34339,40-49,40-49,0.7233,male,1.0,aligned_faces\34339.png
34340,3-6,0-5,1.0,female,1.0,aligned_faces\34340.png
34341,0-2,0-5,0.7029,female,0.6536,aligned_faces\34341.png
34342,70-120,70+,0.6531,male,1.0,aligned_faces\34342.png
34343,50-69,50-69,0.6522,female,1.0,aligned_faces\34343.png
34344,20-29,20-29,0.6547,female,1.0,aligned_faces\34344.png
34345,15-19,13-19,0.3396,female,1.0,aligned_faces\34345.png
34346,20-29,20-29,1.0,male,1.0,aligned_faces\34346.png
34347,7-9,6-12,1.0,female,1.0,aligned_faces\34347.png
34348,20-29,20-29,1.0,female,1.0,aligned_faces\34348.png
34349,40-49,40-49,0.6316,female,0.6842,aligned_faces\34349.png
34350,30-39,30-39,0.3617,female,1.0,aligned_faces\34350.png
34351,50-69,50-69,0.6689,female,1.0,aligned_faces\34351.png
34352,40-49,40-49,1.0,male,1.0,aligned_faces\34352.png
34353,50-69,50-69,1.0,male,1.0,aligned_faces\34353.png
34354,30-39,30-39,0.6706,female,1.0,aligned_faces\34354.png
34355,20-29,20-29,0.6606,female,1.0,aligned_faces\34355.png
34356,7-9,6-12,0.6538,female,1.0,aligned_faces\34356.png
34357,20-29,20-29,1.0,female,1.0,aligned_faces\34357.png
34358,70-120,70+,1.0,female,1.0,aligned_faces\34358.png
34359,50-69,50-69,0.3621,female,1.0,aligned_faces\34359.png
34360,3-6,0-5,0.639,male,1.0,aligned_faces\34360.png
34361,50-69,50-69,0.3463,female,0.6765,aligned_faces\34361.png
34362,10-14,6-12,0.6695,female,1.0,aligned_faces\34362.png
34363,40-49,40-49,0.7027,female,1.0,aligned_faces\34363.png
34364,0-2,0-5,1.0,male,1.0,aligned_faces\34364.png
34365,7-9,6-12,1.0,male,1.0,aligned_faces\34365.png
34366,30-39,30-39,0.68,male,1.0,aligned_faces\34366.png
34367,3-6,0-5,0.6551,female,1.0,aligned_faces\34367.png
34368,50-69,50-69,0.6999,male,1.0,aligned_faces\34368.png
34369,7-9,6-12,0.6889,female,1.0,aligned_faces\34369.png
34370,30-39,30-39,0.6859,female,1.0,aligned_faces\34370.png
34371,30-39,30-39,0.6531,female,0.6549,aligned_faces\34371.png
34372,10-14,6-12,0.6788,male,1.0,aligned_faces\34372.png
34373,20-29,20-29,0.6584,female,1.0,aligned_faces\34373.png
34374,40-49,40-49,1.0,female,1.0,aligned_faces\34374.png
34375,30-39,30-39,1.0,male,1.0,aligned_faces\34375.png
34376,50-69,50-69,1.0,male,1.0,aligned_faces\34376.png
34377,30-39,30-39,0.7045,male,1.0,aligned_faces\34377.png
34378,10-14,6-12,0.6167,male,1.0,aligned_faces\34378.png
34379,30-39,30-39,0.6515,female,1.0,aligned_faces\34379.png
34380,40-49,40-49,0.6283,male,1.0,aligned_faces\34380.png
34381,20-29,20-29,0.6663,female,1.0,aligned_faces\34381.png
34382,20-29,20-29,0.7313,male,1.0,aligned_faces\34382.png
34383,40-49,40-49,0.6669,female,1.0,aligned_faces\34383.png
34384,0-2,0-5,0.6612,male,1.0,aligned_faces\34384.png
34385,40-49,40-49,0.621,male,1.0,aligned_faces\34385.png
34386,30-39,30-39,0.6711,female,1.0,aligned_faces\34386.png
34387,40-49,40-49,1.0,male,1.0,aligned_faces\34387.png
34388,3-6,0-5,0.6916,male,1.0,aligned_faces\34388.png
34389,40-49,40-49,1.0,female,1.0,aligned_faces\34389.png
34390,30-39,30-39,0.6806,female,1.0,aligned_faces\34390.png
34391,40-49,40-49,0.3599,female,0.6401,aligned_faces\34391.png
34392,30-39,30-39,0.6589,male,1.0,aligned_faces\34392.png
34393,30-39,30-39,0.6494,female,1.0,aligned_faces\34393.png
34394,20-29,20-29,1.0,female,1.0,aligned_faces\34394.png
34395,70-120,70+,0.3556,male,1.0,aligned_faces\34395.png
34396,50-69,50-69,0.3431,male,1.0,aligned_faces\34396.png
34397,20-29,20-29,1.0,female,1.0,aligned_faces\34397.png
34398,30-39,30-39,0.6822,female,1.0,aligned_faces\34398.png
34399,3-6,0-5,0.6713,female,1.0,aligned_faces\34399.png
34400,30-39,30-39,0.6698,female,1.0,aligned_faces\34400.png
34401,0-2,0-5,0.6203,female,1.0,aligned_faces\34401.png
34402,20-29,20-29,0.6706,female,1.0,aligned_faces\34402.png
34403,15-19,13-19,0.6509,male,1.0,aligned_faces\34403.png
34404,7-9,6-12,0.691,male,1.0,aligned_faces\34404.png
34405,20-29,20-29,0.3427,male,1.0,aligned_faces\34405.png
34406,30-39,30-39,0.666,male,1.0,aligned_faces\34406.png
34407,30-39,30-39,0.5098,female,1.0,aligned_faces\34407.png
34408,20-29,20-29,0.6703,female,1.0,aligned_faces\34408.png
34409,40-49,40-49,0.6444,male,1.0,aligned_faces\34409.png
34410,30-39,30-39,0.6822,female,1.0,aligned_faces\34410.png
34411,50-69,50-69,1.0,male,1.0,aligned_faces\34411.png
34412,40-49,40-49,1.0,male,1.0,aligned_faces\34412.png
34413,20-29,20-29,1.0,female,1.0,aligned_faces\34413.png
34414,70-120,70+,1.0,male,1.0,aligned_faces\34414.png
34415,15-19,13-19,0.6608,female,1.0,aligned_faces\34415.png
34416,30-39,30-39,0.6865,male,1.0,aligned_faces\34416.png
34417,30-39,30-39,0.6794,male,1.0,aligned_faces\34417.png
34418,20-29,20-29,1.0,female,1.0,aligned_faces\34418.png
34419,7-9,6-12,1.0,male,1.0,aligned_faces\34419.png
34420,20-29,20-29,0.6568,female,1.0,aligned_faces\34420.png
34421,30-39,30-39,0.6525,female,1.0,aligned_faces\34421.png
34422,50-69,50-69,0.6463,male,1.0,aligned_faces\34422.png
34423,30-39,30-39,0.6943,male,1.0,aligned_faces\34423.png
34424,20-29,20-29,1.0,female,1.0,aligned_faces\34424.png
34425,40-49,40-49,1.0,female,1.0,aligned_faces\34425.png
34426,40-49,40-49,0.6679,male,1.0,aligned_faces\34426.png
34427,20-29,20-29,1.0,female,1.0,aligned_faces\34427.png
34428,40-49,40-49,0.6719,female,1.0,aligned_faces\34428.png
34429,40-49,40-49,0.6682,female,1.0,aligned_faces\34429.png
34430,20-29,20-29,0.6979,female,1.0,aligned_faces\34430.png
34431,40-49,40-49,1.0,male,1.0,aligned_faces\34431.png
34432,50-69,50-69,1.0,male,1.0,aligned_faces\34432.png
34433,40-49,40-49,0.6879,male,1.0,aligned_faces\34433.png
34434,20-29,20-29,0.6877,male,1.0,aligned_faces\34434.png
34435,40-49,40-49,1.0,male,1.0,aligned_faces\34435.png
